-0.413, 2.060e-11
-0.414, 2.059e-11
-0.415, 2.057e-11
-0.416, 2.056e-11
-0.417, 2.053e-11
-0.418, 2.051e-11
-0.419, 2.051e-11
-0.420, 2.050e-11
-0.421, 2.049e-11
-0.422, 2.047e-11
-0.423, 2.044e-11
-0.424, 2.041e-11
-0.425, 2.039e-11
-0.426, 2.039e-11
-0.427, 2.040e-11
-0.428, 2.042e-11
-0.429, 2.042e-11
-0.430, 2.043e-11
-0.431, 2.043e-11
-0.432, 2.044e-11
-0.433, 2.045e-11
-0.434, 2.045e-11
-0.435, 2.044e-11
-0.436, 2.044e-11
-0.437, 2.044e-11
-0.438, 2.047e-11
-0.439, 2.049e-11
-0.440, 2.050e-11
-0.441, 2.051e-11
-0.442, 2.052e-11
-0.443, 2.053e-11
-0.444, 2.055e-11
-0.445, 2.057e-11
-0.446, 2.060e-11
-0.447, 2.063e-11
-0.448, 2.065e-11
-0.449, 2.068e-11
-0.450, 2.069e-11
-0.451, 2.071e-11
-0.452, 2.073e-11
-0.453, 2.074e-11
-0.454, 2.077e-11
-0.455, 2.079e-11
-0.456, 2.082e-11
-0.457, 2.083e-11
-0.458, 2.083e-11
-0.459, 2.081e-11
-0.460, 2.080e-11
-0.461, 2.080e-11
-0.462, 2.083e-11
-0.463, 2.087e-11
-0.464, 2.091e-11
-0.465, 2.094e-11
-0.466, 2.097e-11
-0.467, 2.100e-11
-0.468, 2.105e-11
-0.469, 2.110e-11
-0.470, 2.116e-11
-0.471, 2.123e-11
-0.472, 2.129e-11
-0.473, 2.135e-11
-0.474, 2.142e-11
-0.475, 2.149e-11
-0.476, 2.158e-11
-0.477, 2.168e-11
-0.478, 2.173e-11
-0.479, 2.165e-11
-0.480, 2.140e-11
-0.481, 2.100e-11
-0.482, 2.054e-11
-0.483, 2.017e-11
-0.484, 1.998e-11
-0.485, 1.998e-11
-0.486, 2.012e-11
-0.487, 2.036e-11
-0.488, 2.065e-11
-0.489, 2.099e-11
-0.490, 2.139e-11
-0.491, 2.184e-11
-0.492, 2.231e-11
-0.493, 2.276e-11
-0.494, 2.318e-11
-0.495, 2.354e-11
-0.496, 2.388e-11
-0.497, 2.420e-11
-0.498, 2.447e-11
-0.499, 2.469e-11
-0.500, 2.486e-11
-0.501, 2.499e-11
-0.502, 2.509e-11
-0.503, 2.520e-11
-0.504, 2.530e-11
-0.505, 2.542e-11
-0.506, 2.555e-11
-0.507, 2.569e-11
-0.508, 2.582e-11
-0.509, 2.594e-11
-0.510, 2.604e-11
-0.511, 2.615e-11
-0.512, 2.624e-11
-0.513, 2.635e-11
-0.514, 2.646e-11
-0.515, 2.658e-11
-0.516, 2.670e-11
-0.517, 2.681e-11
-0.518, 2.690e-11
-0.519, 2.699e-11
-0.520, 2.706e-11
-0.521, 2.715e-11
-0.522, 2.724e-11
-0.523, 2.734e-11
-0.524, 2.742e-11
-0.525, 2.750e-11
-0.526, 2.756e-11
-0.527, 2.762e-11
-0.528, 2.768e-11
-0.529, 2.776e-11
-0.530, 2.789e-11
-0.531, 2.805e-11
-0.532, 2.825e-11
-0.533, 2.847e-11
-0.534, 2.869e-11
-0.535, 2.890e-11
-0.536, 2.908e-11
-0.537, 2.916e-11
-0.538, 2.910e-11
-0.539, 2.887e-11
-0.540, 2.851e-11
-0.541, 2.813e-11
-0.542, 2.785e-11
-0.543, 2.772e-11
-0.544, 2.775e-11
-0.545, 2.787e-11
-0.546, 2.803e-11
-0.547, 2.819e-11
-0.548, 2.835e-11
-0.549, 2.853e-11
-0.550, 2.873e-11
-0.551, 2.895e-11
-0.552, 2.916e-11
-0.553, 2.934e-11
-0.554, 2.949e-11
-0.555, 2.959e-11
-0.556, 2.966e-11
-0.557, 2.971e-11
-0.558, 2.975e-11
-0.559, 2.977e-11
-0.560, 2.980e-11
-0.561, 2.984e-11
-0.562, 2.987e-11
-0.563, 2.990e-11
-0.564, 2.993e-11
-0.565, 2.994e-11
-0.566, 2.995e-11
-0.567, 2.996e-11
-0.568, 2.997e-11
-0.569, 2.999e-11
-0.570, 3.001e-11
-0.571, 3.002e-11
-0.572, 3.004e-11
-0.573, 3.006e-11
-0.574, 3.008e-11
-0.575, 3.011e-11
-0.576, 3.014e-11
-0.577, 3.017e-11
-0.578, 3.019e-11
-0.579, 3.021e-11
-0.580, 3.023e-11
-0.581, 3.025e-11
-0.582, 3.030e-11
-0.583, 3.036e-11
-0.584, 3.042e-11
-0.585, 3.047e-11
-0.586, 3.049e-11
-0.587, 3.049e-11
-0.588, 3.051e-11
-0.589, 3.055e-11
-0.590, 3.059e-11
-0.591, 3.064e-11
-0.592, 3.068e-11
-0.593, 3.070e-11
-0.594, 3.073e-11
-0.595, 3.076e-11
-0.596, 3.080e-11
-0.597, 3.083e-11
-0.598, 3.087e-11
-0.599, 3.091e-11
-0.600, 3.078e-11
-0.599, 3.071e-11
-0.598, 3.067e-11
-0.597, 3.065e-11
-0.596, 3.067e-11
-0.595, 3.069e-11
-0.594, 3.071e-11
-0.593, 3.072e-11
-0.592, 3.071e-11
-0.591, 3.069e-11
-0.590, 3.069e-11
-0.589, 3.068e-11
-0.588, 3.068e-11
-0.587, 3.066e-11
-0.586, 3.062e-11
-0.585, 3.054e-11
-0.584, 3.043e-11
-0.583, 3.031e-11
-0.582, 3.018e-11
-0.581, 3.003e-11
-0.580, 2.988e-11
-0.579, 2.973e-11
-0.578, 2.960e-11
-0.577, 2.949e-11
-0.576, 2.941e-11
-0.575, 2.932e-11
-0.574, 2.924e-11
-0.573, 2.916e-11
-0.572, 2.909e-11
-0.571, 2.903e-11
-0.570, 2.898e-11
-0.569, 2.893e-11
-0.568, 2.889e-11
-0.567, 2.885e-11
-0.566, 2.880e-11
-0.565, 2.874e-11
-0.564, 2.867e-11
-0.563, 2.857e-11
-0.562, 2.846e-11
-0.561, 2.834e-11
-0.560, 2.824e-11
-0.559, 2.815e-11
-0.558, 2.807e-11
-0.557, 2.797e-11
-0.556, 2.786e-11
-0.555, 2.775e-11
-0.554, 2.765e-11
-0.553, 2.756e-11
-0.552, 2.748e-11
-0.551, 2.741e-11
-0.550, 2.733e-11
-0.549, 2.724e-11
-0.548, 2.716e-11
-0.547, 2.709e-11
-0.546, 2.702e-11
-0.545, 2.696e-11
-0.544, 2.692e-11
-0.543, 2.686e-11
-0.542, 2.681e-11
-0.541, 2.676e-11
-0.540, 2.672e-11
-0.539, 2.669e-11
-0.538, 2.668e-11
-0.537, 2.667e-11
-0.536, 2.667e-11
-0.535, 2.668e-11
-0.534, 2.670e-11
-0.533, 2.673e-11
-0.532, 2.675e-11
-0.531, 2.677e-11
-0.530, 2.679e-11
-0.529, 2.678e-11
-0.528, 2.674e-11
-0.527, 2.666e-11
-0.526, 2.654e-11
-0.525, 2.640e-11
-0.524, 2.624e-11
-0.523, 2.608e-11
-0.522, 2.591e-11
-0.521, 2.574e-11
-0.520, 2.556e-11
-0.519, 2.539e-11
-0.518, 2.522e-11
-0.517, 2.506e-11
-0.516, 2.490e-11
-0.515, 2.474e-11
-0.514, 2.458e-11
-0.513, 2.443e-11
-0.512, 2.428e-11
-0.511, 2.411e-11
-0.510, 2.393e-11
-0.509, 2.373e-11
-0.508, 2.353e-11
-0.507, 2.332e-11
-0.506, 2.311e-11
-0.505, 2.289e-11
-0.504, 2.267e-11
-0.503, 2.245e-11
-0.502, 2.225e-11
-0.501, 2.205e-11
-0.500, 2.184e-11
-0.499, 2.163e-11
-0.498, 2.142e-11
-0.497, 2.120e-11
-0.496, 2.100e-11
-0.495, 2.081e-11
-0.494, 2.063e-11
-0.493, 2.044e-11
-0.492, 2.025e-11
-0.491, 2.006e-11
-0.490, 1.988e-11
-0.489, 1.971e-11
-0.488, 1.955e-11
-0.487, 1.940e-11
-0.486, 1.924e-11
-0.485, 1.908e-11
-0.484, 1.893e-11
-0.483, 1.880e-11
-0.482, 1.867e-11
-0.481, 1.855e-11
-0.480, 1.844e-11
-0.479, 1.833e-11
-0.478, 1.821e-11
-0.477, 1.809e-11
-0.476, 1.798e-11
-0.475, 1.787e-11
-0.474, 1.778e-11
-0.473, 1.770e-11
-0.472, 1.762e-11
-0.471, 1.756e-11
-0.470, 1.750e-11
-0.469, 1.742e-11
-0.468, 1.735e-11
-0.467, 1.730e-11
-0.466, 1.725e-11
-0.465, 1.721e-11
-0.464, 1.717e-11
-0.463, 1.712e-11
-0.462, 1.707e-11
-0.461, 1.704e-11
-0.460, 1.701e-11
-0.459, 1.699e-11
-0.458, 1.697e-11
-0.457, 1.695e-11
-0.456, 1.694e-11
-0.455, 1.693e-11
-0.454, 1.693e-11
-0.453, 1.693e-11
-0.452, 1.692e-11
-0.451, 1.692e-11
-0.450, 1.692e-11
-0.449, 1.692e-11
-0.448, 1.692e-11
-0.447, 1.692e-11
-0.446, 1.691e-11
-0.445, 1.690e-11
-0.444, 1.688e-11
-0.443, 1.685e-11
-0.442, 1.681e-11
-0.441, 1.676e-11
-0.440, 1.672e-11
-0.439, 1.669e-11
-0.438, 1.665e-11
-0.437, 1.661e-11
-0.436, 1.657e-11
-0.435, 1.655e-11
-0.434, 1.654e-11
-0.433, 1.654e-11
-0.432, 1.655e-11
-0.431, 1.656e-11
-0.430, 1.657e-11
-0.429, 1.659e-11
-0.428, 1.661e-11
-0.427, 1.662e-11
-0.426, 1.661e-11
-0.425, 1.656e-11
-0.424, 1.646e-11
-0.423, 1.634e-11
-0.422, 1.621e-11
-0.421, 1.609e-11
-0.420, 1.599e-11
-0.419, 1.590e-11
-0.418, 1.582e-11
-0.417, 1.574e-11
-0.416, 1.569e-11
-0.415, 1.564e-11
-0.414, 1.560e-11
-0.413, 1.555e-11
-0.412, 1.548e-11
-0.411, 1.541e-11
-0.410, 1.535e-11
-0.409, 1.529e-11
-0.408, 1.523e-11
-0.407, 1.518e-11
-0.406, 1.513e-11
-0.405, 1.508e-11
-0.404, 1.504e-11
-0.403, 1.499e-11
-0.402, 1.495e-11
-0.401, 1.490e-11
-0.400, 1.485e-11
-0.399, 1.481e-11
-0.398, 1.477e-11
-0.397, 1.472e-11
-0.396, 1.467e-11
-0.395, 1.461e-11
-0.394, 1.455e-11
-0.393, 1.450e-11
-0.392, 1.445e-11
-0.391, 1.442e-11
-0.390, 1.437e-11
-0.389, 1.430e-11
-0.388, 1.422e-11
-0.387, 1.413e-11
-0.386, 1.404e-11
-0.385, 1.394e-11
-0.384, 1.385e-11
-0.383, 1.375e-11
-0.382, 1.366e-11
-0.381, 1.356e-11
-0.380, 1.346e-11
-0.379, 1.335e-11
-0.378, 1.322e-11
-0.377, 1.310e-11
-0.376, 1.298e-11
-0.375, 1.285e-11
-0.374, 1.272e-11
-0.373, 1.258e-11
-0.372, 1.243e-11
-0.371, 1.229e-11
-0.370, 1.215e-11
-0.369, 1.201e-11
-0.368, 1.185e-11
-0.367, 1.170e-11
-0.366, 1.153e-11
-0.365, 1.136e-11
-0.364, 1.118e-11
-0.363, 1.100e-11
-0.362, 1.080e-11
-0.361, 1.061e-11
-0.360, 1.041e-11
-0.359, 1.019e-11
-0.358, 9.969e-12
-0.357, 9.736e-12
-0.356, 9.487e-12
-0.355, 9.236e-12
-0.354, 8.978e-12
-0.353, 8.708e-12
-0.352, 8.432e-12
-0.351, 8.145e-12
-0.350, 7.848e-12
-0.349, 7.545e-12
-0.348, 7.231e-12
-0.347, 6.907e-12
-0.346, 6.571e-12
-0.345, 6.224e-12
-0.344, 5.866e-12
-0.343, 5.494e-12
-0.342, 5.107e-12
-0.341, 4.712e-12
-0.340, 4.310e-12
-0.339, 3.899e-12
-0.338, 3.476e-12
-0.337, 3.033e-12
-0.336, 2.567e-12
-0.335, 2.083e-12
-0.334, 1.583e-12
-0.333, 1.069e-12
-0.332, 5.467e-13
-0.331, 8.847e-15
-0.330, -5.431e-13
-0.329, -1.117e-12
-0.328, -1.714e-12
-0.327, -2.335e-12
-0.326, -2.975e-12
-0.325, -3.637e-12
-0.324, -4.314e-12
-0.323, -5.016e-12
-0.322, -5.747e-12
-0.321, -6.510e-12
-0.320, -7.301e-12
-0.319, -8.115e-12
-0.318, -8.949e-12
-0.317, -9.808e-12
-0.316, -1.069e-11
-0.315, -1.159e-11
-0.314, -1.252e-11
-0.313, -1.346e-11
-0.312, -1.445e-11
-0.311, -1.547e-11
-0.310, -1.653e-11
-0.309, -1.763e-11
-0.308, -1.875e-11
-0.307, -1.989e-11
-0.306, -2.108e-11
-0.305, -2.230e-11
-0.304, -2.354e-11
-0.303, -2.481e-11
-0.302, -2.612e-11
-0.301, -2.746e-11
-0.300, -2.885e-11
-0.299, -3.029e-11
-0.298, -3.177e-11
-0.297, -3.328e-11
-0.296, -3.482e-11
-0.295, -3.640e-11
-0.294, -3.801e-11
-0.293, -3.967e-11
-0.292, -4.136e-11
-0.291, -4.309e-11
-0.290, -4.488e-11
-0.289, -4.675e-11
-0.288, -4.868e-11
-0.287, -5.067e-11
-0.286, -5.269e-11
-0.285, -5.474e-11
-0.284, -5.684e-11
-0.283, -5.897e-11
-0.282, -6.116e-11
-0.281, -6.346e-11
-0.280, -6.593e-11
-0.279, -6.858e-11
-0.278, -7.135e-11
-0.277, -7.414e-11
-0.276, -7.685e-11
-0.275, -7.947e-11
-0.274, -8.205e-11
-0.273, -8.464e-11
-0.272, -8.723e-11
-0.271, -8.981e-11
